event_on,demand_sales_eur,cogs_eur,dgm_eur,number_orders,number_orders_tracked,number_visits,marketing_cost,google_clicks,google_cost_eur,number_of_skus_with_discount,number_of_skus_with_discount_retail,number_of_skus_with_discount_closeout,number_of_skus_with_discount_own_brand,number_of_skus_with_discount_new,number_of_skus_with_discount_old,number_of_skus_with_discount_own_brand_new,number_of_skus_with_discount_own_brand_old,number_of_skus_with_discount_retail_new,number_of_skus_with_discount_retail_old,number_of_skus_with_discount_closeout_new,number_of_skus_with_discount_closeout_old,number_of_skus,number_of_skus_retail,number_of_skus_closeout,number_of_skus_own_brand,number_of_skus_new,number_of_skus_old,number_of_skus_closeout_new,number_of_skus_closeout_old,number_of_skus_own_brand_new,number_of_skus_own_brand_old,number_of_skus_retail_new,number_of_skus_retail_old,available_stock_value_after_discount_complete_eur,available_stock_value_after_discount_complete_retail_eur,available_stock_value_after_discount_complete_closeout_eur,available_stock_value_after_discount_complete_own_product_eur,available_stock_value_after_discount_complete_new_eur,available_stock_value_after_discount_complete_old_eur,available_stock_value_after_discount_complete_closeout_new_eur,available_stock_value_after_discount_complete_closeout_old_eur,available_stock_value_after_discount_complete_own_product_new_eur,available_stock_value_after_discount_complete_own_product_old_eur,available_stock_value_after_discount_complete_retail_new_eur,available_stock_value_after_discount_complete_retail_old_eur,available_stock_value_before_discount_complete_eur,available_stock_value_before_discount_complete_retail_eur,available_stock_value_before_discount_complete_closeout_eur,available_stock_value_before_discount_complete_own_product_eur,available_stock_value_before_discount_complete_new_eur,available_stock_value_before_discount_complete_old_eur,available_stock_value_before_discount_complete_closeout_new_eur,available_stock_value_before_discount_complete_closeout_old_eur,available_stock_value_before_discount_complete_own_product_new_eur,available_stock_value_before_discount_complete_own_product_old_eur,available_stock_value_before_discount_complete_retail_new_eur,available_stock_value_before_discount_complete_retail_old_eur,available_stock_value_after_discount_only_discounted_skus_eur,available_stock_value_before_discount_only_discounted_skus_eur,number_units_discounted,number_units_complete,dgm_expectation_perc,target_cpr,avg_temp,avg_temperature_degC_prev_year_avg,fraction_on_holiday,is_percentage_on_top,is_percentage_on_top_applicable,is_black_week_event,is_season_sale_event,number_days_after_last_event,number_days_till_next_event,marketing_budget,sCM,email_recipients,email_visits,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_Sun_to_Mon_Shift,is_Peak_Driving_Public_Holiday,is_temp_drop_flag,internal_Week_of_SS_Season,internal_Week_of_FW_Season,internalWeeks_until_SeasonalSaleStart,internalWeeks_since_SeasonalSaleStart,sku_with_discount_%,cr_tracked_%,aov_eur,cpc,stock_discount_rate_total_%,stock_discount_rate_discounted_%,dgm_perc,cpr_perc,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week
2025-03-18,7903195.409999999,4789789.28,3113406.13,46366.0,34484.0,1235784.0,467988.84520000004,115370.42857142857,53729.75571428571,122797.71428571429,106632.14285714286,9203.0,6962.571428571428,63576.57142857143,59221.142857142855,1489.7142857142858,5472.857142857143,59667.28571428572,46964.857142857145,2419.5714285714284,6783.428571428572,261552.57142857142,245256.0,9275.42857142857,7021.142857142857,201460.2857142857,60059.28571428572,2482.8571428571427,6792.571428571428,1527.7142857142858,5493.428571428572,197449.7142857143,47773.28571428572,101725180.7057143,73382922.88285714,13661280.505714286,14680977.322857143,74478460.12285714,27100729.987142857,4099385.5785714285,9561894.922857141,4319334.121428572,10361643.198571429,66059740.42142857,7177191.867142857,132995430.6257143,80010815.98714285,23484903.747142855,29499710.894285712,81264927.62714286,51584512.40142858,6063943.008571429,17420960.735714287,6900802.515714286,22598908.380000003,68300182.10428572,11564643.285714285,56178008.43142857,87448258.35142858,1034343.8571428572,1674858.4285714286,0.40685714285714286,0.06857142857142857,3.1142857142857143,8.271428571428572,0.0,0.0,0.0,0.0,4.0,29.857142857142858,1.8571428571428572,426017.14285714284,2645417.2848,1896871.0,102342.0,2.0,2.0,0.0,0.0,0.0,0.0,11.285714285714286,0.0,18.714285714285715,0.0,0.4694953431924093,0.02790455289921216,170.4523877410171,0.46571514364289934,0.23512273897592073,-0.040227517605395224,0.3939426989316971,0.05921514285321209,0.0,0.0
2025-03-19,7801205.7299999995,4719451.02,3081754.71,45764.0,33983.0,1221851.0,461238.43559999997,113055.0,52735.87714285714,121298.57142857143,105209.85714285714,9162.0,6926.714285714285,63022.28571428572,58276.28571428572,1487.2857142857142,5439.428571428572,59112.0,46097.857142857145,2423.0,6739.0,262287.28571428574,246067.57142857142,9234.857142857143,6984.857142857143,203168.2857142857,59086.0,2486.8571428571427,6748.0,1528.4285714285713,5456.428571428572,199153.0,46881.57142857143,101813494.88714287,73785961.82142857,13537046.66,14490486.41,75069149.74,26599925.265714288,4109376.637142857,9427670.018571427,4355630.7299999995,10134855.679999998,66604142.37142857,7037399.571428572,132708243.20714284,80313436.00571428,23214900.974285718,29179906.23,81836303.49857143,50727519.82714286,6075907.899999999,17138993.07,6925176.4057142865,22254729.825714286,68835219.19428572,11333796.92857143,55511155.49857143,86405903.81714286,1021183.0,1673621.0,0.41028571428571425,0.06842857142857144,3.1571428571428575,8.485714285714286,0.0,0.0,0.0,0.0,4.0,15.857142857142858,2.857142857142857,425422.85714285716,2620516.2744,1896871.0,102342.0,2.0,2.0,0.0,0.0,0.0,0.0,11.428571428571429,0.0,18.571428571428573,0.0,0.462464549504333,0.02781272020892891,170.46599357573638,0.46646213916109097,0.23280202927392157,-0.05290791510225512,0.39503569277104555,0.05912399333686076,0.0,0.0
2025-03-20,7837952.109999999,4729681.13,3108270.98,46365.0,34299.0,1224121.0,453755.9129,111135.57142857143,51545.44714285714,119550.42857142857,103467.0,9164.714285714286,6918.714285714285,61920.71428571428,57629.71428571428,1499.142857142857,5419.571428571428,57986.28571428572,45480.71428571428,2435.285714285714,6729.428571428572,263339.0,247122.57142857142,9236.42857142857,6980.0,204891.85714285713,58414.142857142855,2498.0,6738.428571428572,1543.4285714285713,5436.571428571428,200850.42857142858,46239.142857142855,102198820.01142858,74326459.47714286,13414027.847142858,14458332.690000001,75797579.13000001,26257688.14285714,4110625.0171428574,9303402.825714286,4438312.252857143,10020020.438571429,67248641.85857143,6934264.882857143,132616254.30142857,80734124.08571427,22954350.254285716,28927779.962857146,82508639.27285714,49964062.288571425,6073881.158571429,16880469.09142857,7007124.712857143,21920655.25142857,69427633.40142858,11162937.944285715,54969227.95714285,85386662.24571429,1009811.0,1675804.142857143,0.4137142857142857,0.0682857142857143,3.8428571428571425,8.9,0.0,0.0,0.0,0.0,4.0,1.8571428571428572,3.857142857142857,424828.5714285714,2654515.0670999996,2311385.0,113294.0,2.0,2.0,0.0,0.0,0.0,0.0,11.571428571428571,0.0,18.428571428571427,0.0,0.4539792000859294,0.028019288942841433,169.04889701283295,0.4638069205050716,0.22936429964959681,-0.06834805206861527,0.3965667225797837,0.05789215174217236,0.0,0.0
2025-03-21,6776007.89,4010463.82,2765544.07,41009.0,30516.0,1131957.0,443098.84839999996,108257.85714285714,50220.36571428571,118998.57142857143,102823.0,9220.714285714286,6954.857142857143,61412.0,57586.57142857143,1516.142857142857,5438.714285714285,57448.0,45375.0,2447.8571428571427,6772.857142857143,265183.28571428574,248867.42857142858,9296.42857142857,7019.428571428572,206805.85714285713,58344.42857142857,2514.5714285714284,6781.857142857143,1563.5714285714287,5455.857142857143,202727.7142857143,46106.71428571428,102728941.88571428,75008813.81857142,13270426.607142856,14449701.46142857,76588944.50714286,25997142.497142855,4090515.8099999996,9179910.794285715,4509247.131428571,9940454.331428573,67989181.56428571,6876777.374285715,132905653.03285715,81376605.96857142,22775037.847142857,28754009.21857143,83277733.14142857,49485065.00714286,6076792.701428571,16698245.142857144,7065408.254285715,21688600.965714283,70135532.18714286,11098218.898571428,54586584.449999996,84763295.59571429,999270.2857142857,1681984.0,0.41714285714285715,0.06814285714285714,4.885714285714286,8.72857142857143,0.0,0.0,0.0,0.0,3.0,2.4285714285714284,4.857142857142857,424234.28571428574,2322445.2216,2308298.0,62823.0,1.0,2.0,1.0,0.0,0.0,0.0,11.714285714285714,0.0,18.285714285714285,0.0,0.44874084393381825,0.026958621219710644,165.23221463581163,0.4638958043296098,0.22705363134314938,-0.08396927882857574,0.408137669686214,0.0653923158876369,0.0,0.0
2025-03-22,6454456.119999999,3798737.19,2655718.93,39482.0,29545.0,1103752.0,436210.7463,106082.57142857143,49218.17428571429,118894.14285714286,102565.28571428571,9313.714285714286,7015.142857142857,60986.0,57908.142857142855,1535.142857142857,5480.0,56985.857142857145,45579.42857142857,2465.0,6848.714285714285,267592.85714285716,251116.57142857142,9393.285714285714,7083.0,208890.0,58669.857142857145,2535.5714285714284,6857.714285714285,1585.7142857142858,5497.285714285715,204768.7142857143,46314.857142857145,103431081.30142857,75807371.88142857,13155879.77,14467829.65,77461468.28857143,25827265.27285714,4073941.521428571,9081938.247142857,4584401.74,9883427.91142857,68803125.0257143,6861899.117142857,133475631.31571428,82170947.61857142,22656895.66142857,28647788.035714287,84137126.71285714,49196156.86142857,6085489.3100000005,16571406.35,7131977.755714285,21515810.28142857,70919659.64714286,11108940.23,54333064.92714286,84377614.94000001,991127.1428571428,1691177.4285714286,0.42057142857142854,0.068,5.985714285714286,8.485714285714286,0.0,0.0,0.0,0.0,2.0,3.142857142857143,5.714285714285714,423640.0,2219508.1837,2308298.0,62823.0,1.0,2.0,1.0,0.0,0.0,0.0,11.857142857142858,0.0,18.142857142857142,0.0,0.44430985238768916,0.02676778841623843,163.47844891342888,0.4639609845699711,0.2250938970516675,-0.09874462329898948,0.41145510646062006,0.06758288199502084,0.0,0.0
2025-03-23,5952927.449999999,3467353.7600000002,2485573.69,36987.0,27931.0,1064207.0,441387.85699999996,106814.71428571429,49787.24285714285,119265.71428571429,102748.14285714286,9430.285714285714,7087.285714285715,60642.71428571428,58623.0,1555.857142857143,5531.428571428572,56599.71428571428,46148.42857142857,2487.1428571428573,6943.142857142857,270581.4285714286,253909.2857142857,9513.714285714286,7158.428571428572,211159.57142857142,59388.857142857145,2561.5714285714284,6952.142857142857,1609.5714285714287,5548.857142857143,206988.42857142858,46887.857142857145,104348581.46142855,76747158.66571428,13078795.778571429,14522627.017142858,78430441.85857143,25776086.148571428,4062461.834285714,9016333.944285715,4664957.26,9857669.757142857,69703022.76142858,6902082.450000001,134395004.65714285,83145139.85571429,22616395.41571429,28633469.38714286,85106001.23142858,49146949.97142857,6102432.142857143,16513963.27142857,7208841.308571429,21424628.07857143,71794727.77857144,11208358.621428574,54247693.18857143,84294116.38285716,986122.0,1704226.4285714286,0.424,0.06757142857142857,6.957142857142857,8.257142857142856,0.0,0.0,0.0,0.0,1.0,4.0,6.428571428571429,425520.0,2044185.8329999999,1731804.0,36454.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0,0.44077568410882384,0.026245833752268122,160.9464798442696,0.46610846820194646,0.22356800591187287,-0.11219428895614869,0.41753804508402,0.07414635248074458,0.0,0.0
2025-03-24,5738495.54,3335468.67,2403026.87,36193.0,27485.0,1056250.0,443727.7523,107466.42857142857,50186.83571428572,119976.85714285714,103360.85714285714,9484.857142857143,7131.142857142857,61057.57142857143,58919.28571428572,1575.0,5556.142857142857,56980.142857142855,46380.71428571428,2502.4285714285716,6982.428571428572,272748.4285714286,255980.57142857142,9562.285714285714,7205.571428571428,213026.2857142857,59689.142857142855,2570.8571428571427,6991.428571428572,1631.857142857143,5573.714285714285,208823.57142857142,47124.0,105223731.6585714,77625629.09142856,12979357.418571427,14618745.147142857,79405917.72142856,25676173.338571426,4044096.4628571426,8935260.955714285,4774710.812857143,9844034.334285716,70587110.44428572,6896878.05,135286124.87142855,84045619.92142858,22542920.691428572,28697584.26142857,86116426.60428572,49028057.67,6114114.915714285,16428805.774285713,7334119.621428572,21363464.639999997,72668192.06571428,11235787.255714286,54315260.34428572,84377653.55571428,985736.2857142857,1718843.5714285714,0.42342857142857143,0.06714285714285714,8.057142857142857,8.014285714285714,0.0,0.0,0.0,0.0,0.0,5.0,7.0,427400.0,1959299.1176999998,1737564.0,35789.0,0.0,2.0,1.0,0.0,0.0,0.0,12.142857142857142,0.0,17.857142857142858,0.0,0.43988102065796897,0.02602130177514793,158.5526355925179,0.4670001262852852,0.22221342537106037,-0.12245782576479991,0.41875555243526424,0.07732475336209811,0.0,0.0
2025-03-25,5704024.66,3307492.08,2396532.58,35906.0,27316.0,1064556.0,446559.51499999996,108424.57142857143,50593.274285714295,120504.71428571429,103840.71428571429,9495.714285714286,7168.285714285715,61523.42857142857,58981.28571428572,1598.5714285714287,5569.714285714285,57424.857142857145,46415.857142857145,2500.0,6995.714285714285,274179.71428571426,257353.85714285713,9580.57142857143,7245.285714285715,214370.2857142857,59776.42857142857,2575.714285714286,7004.857142857143,1657.857142857143,5587.428571428572,210136.7142857143,47184.142857142855,105992470.23714285,78327087.04571429,12879952.954285713,14785430.234285714,80299100.2357143,25551226.547142856,4030736.0585714285,8849216.895714287,4958761.584285714,9826668.65,71309602.59,6875341.0014285715,136073248.35571426,84767741.28857143,22459908.674285714,28845598.395714287,87051568.67999999,48879536.224285714,6124185.947142857,16335722.725714285,7533310.178571428,21312288.217142858,73394072.55,11231525.281428572,54453432.791428566,84534210.91,988413.2857142857,1734225.5714285714,0.4228571428571429,0.06671428571428571,9.042857142857143,7.742857142857143,0.0,0.0,0.0,0.0,0.0,6.0,6.0,429280.0,1949973.0649999997,1992376.0,42853.0,0.0,2.0,2.0,0.0,0.0,0.0,12.285714285714286,0.0,17.714285714285715,0.0,0.43950995645192054,0.025659523782684986,158.85993037375368,0.46662185166251197,0.22106312946932893,-0.130211629021161,0.42014765413023303,0.07828849656480973,0.0,0.0
2025-03-26,5747974.02,3325952.2199999997,2422021.8,36017.0,27322.0,1072574.0,450163.9864,109539.71428571429,50996.99428571428,121643.57142857143,104974.0,9475.57142857143,7194.0,62885.42857142857,58758.142857142855,1619.142857142857,5574.857142857143,58773.142857142855,46200.857142857145,2493.1428571428573,6982.428571428572,275240.85714285716,258396.85714285713,9569.0,7275.0,215676.57142857142,59531.28571428572,2577.285714285714,6991.714285714285,1681.5714285714287,5593.428571428572,211417.7142857143,46946.142857142855,106761673.98285714,78892744.42714286,12755793.469999999,15113136.085714284,81103285.23285714,25515846.01142857,4000646.635714286,8755146.834285716,5158945.595714286,9954190.48857143,71943692.99857143,6806508.687142857,136686128.22857144,85366606.05857143,22342506.53142857,28977015.641428567,87915610.75857142,48627974.73142857,6124187.645714285,16218318.884285714,7724768.995714285,21252246.644285712,74066654.11285715,11157409.202857142,54963544.141428575,84887998.38714287,995924.1428571428,1748794.857142857,0.42228571428571426,0.0662857142857143,9.4,7.571428571428571,0.0,0.0,0.0,0.0,0.0,7.0,5.0,431160.0,1971857.8136,1992376.0,42853.0,0.0,2.0,2.0,0.0,0.0,0.0,12.428571428571429,0.0,17.571428571428573,0.0,0.4419531776324736,0.025473300676689906,159.5905827803537,0.4655571234438129,0.21892824556178492,-0.13694915342901615,0.4213696498231563,0.07831698348560039,0.0,0.0
2025-03-27,5605451.92,3232485.92,2372966.0,34642.0,26305.0,1052098.0,441052.7992,107439.57142857143,49760.398571428566,122391.57142857143,105797.28571428571,9412.714285714286,7181.571428571428,64326.71428571428,58064.857142857145,1628.857142857143,5552.714285714285,60206.857142857145,45590.42857142857,2491.0,6921.714285714285,275954.0,259172.57142857142,9514.857142857143,7266.571428571428,217092.2857142857,58828.71428571428,2583.1428571428573,6931.714285714285,1694.4285714285713,5572.142857142857,212814.7142857143,46324.857142857145,107394509.93714285,79351572.61142857,12628151.874285713,15414785.451428572,81849345.28571428,25403419.77,3979055.91,8649095.962857144,5345960.6,10068824.851428572,72524328.77285714,6685498.954285714,137107272.2957143,85827036.18142857,22209577.172857143,29070658.942857143,88726810.90857144,48238716.504285716,6132874.428571428,16076702.742857141,7901911.547142857,21168747.394285712,74692024.93,10993266.365714286,55400864.54571428,85113626.90428571,1000812.1428571428,1760425.4285714286,0.4217142857142857,0.06585714285714286,9.285714285714286,7.457142857142857,0.0,0.0,0.0,0.0,0.0,8.0,4.0,433040.0,1931913.2008,1672671.0,34707.0,0.0,2.0,2.0,0.0,0.0,0.0,12.571428571428571,0.0,17.428571428571427,0.0,0.44352164284109463,0.025002423728588023,161.8108631141389,0.4631477760920756,0.21671178968892812,-0.1449394295224622,0.4233317908826163,0.07868282620110316,0.0,0.0
2025-03-28,5937188.010000001,3478902.99,2458285.02,36304.0,27405.0,1067357.0,427681.6017,104323.57142857143,47719.648571428566,122685.14285714286,106213.28571428571,9288.857142857143,7183.0,65721.57142857143,56963.57142857143,1679.857142857143,5503.142857142857,61557.57142857143,44655.71428571428,2484.1428571428573,6804.714285714285,276291.14285714284,259615.0,9404.285714285714,7271.857142857143,218536.42857142858,57721.857142857145,2580.4285714285716,6823.857142857143,1748.5714285714287,5523.285714285715,214207.42857142858,45374.71428571428,108179495.81571428,79739854.18714285,12540365.067142857,15899276.56,82765348.72142859,25273354.669999998,3981321.901428572,8559043.164285716,5722956.845714285,10176319.714285715,73061069.97,6537991.79,137545181.15285712,86163642.87714286,22026889.334285714,29354648.942857143,89690633.84285714,47713754.88428571,6139595.600000001,15887293.732857144,8286251.588571429,21068397.352857143,75264786.65285714,10758063.797142858,56160926.54142857,85526611.88000001,1010431.4285714285,1772236.7142857143,0.4211428571428571,0.06542857142857143,9.014285714285714,7.1,0.0,1.0,0.0,0.0,0.0,7.428571428571429,3.0,434920.0,2030603.4183,1679447.0,51647.0,1.0,2.0,1.0,0.0,0.0,0.0,12.714285714285714,0.0,17.285714285714285,0.0,0.44404298157533617,0.02567557059165771,163.54087731379465,0.4574196216441976,0.21349846712919796,-0.1517225748227451,0.41404870720945885,0.07203437064476588,0.0,0.0
2025-03-29,6044417.67,3554450.3499999996,2489967.32,36593.0,27440.0,1059223.0,413762.7216,101167.57142857143,45633.83571428571,123038.71428571429,106683.57142857143,9169.57142857143,7185.571428571428,67132.57142857143,55906.142857142855,1731.0,5454.571428571428,62923.71428571428,43759.857142857145,2477.8571428571427,6691.714285714285,276739.28571428574,260162.57142857142,9298.42857142857,7278.285714285715,220026.14285714287,56680.42857142857,2578.4285714285716,6720.0,1802.857142857143,5475.428571428572,215644.85714285713,44485.0,109004604.32428572,80162674.42142858,12456160.28,16385769.62142857,83704376.37285714,25160387.984285716,3984317.5,8471842.778571429,6100554.4585714275,10285215.162857143,73619504.40857142,6403330.042857142,138033395.17857143,86539208.44571428,21851084.347142857,29643102.38857143,90681689.53285715,47211865.67714286,6147523.284285714,15703561.061428571,8671635.83857143,20971466.54857143,75862530.41142859,10536838.065714287,56942192.358571425,85970983.21571429,1020368.7142857143,1784649.857142857,0.42057142857142854,0.065,8.585714285714285,7.042857142857144,0.0,2.0,0.0,0.0,0.0,6.714285714285714,2.142857142857143,436800.0,2076204.5984,1679447.0,51647.0,1.0,2.0,1.0,0.0,0.0,0.0,12.857142857142858,0.0,17.142857142857142,0.0,0.44460154606579166,0.025905781879736373,165.17961550023227,0.4510717720105115,0.21030266492200433,-0.15845235799608282,0.41194494754363986,0.06845369466336035,0.0,0.0
2025-03-30,6291018.010000001,3721522.15,2569495.8600000003,37681.0,28061.0,1053910.0,391757.70920000004,95746.57142857143,42560.73142857143,123258.28571428571,107059.57142857143,9025.142857142857,7173.571428571428,68532.71428571429,54725.57142857143,1781.0,5392.571428571428,64281.28571428572,42778.28571428572,2470.4285714285716,6554.714285714285,277062.71428571426,260624.85714285713,9167.714285714286,7270.142857142857,221525.2857142857,55504.857142857145,2575.5714285714284,6592.142857142857,1856.0,5414.142857142857,217093.7142857143,43498.57142857143,109847404.63000001,80596883.86714284,12368684.5,16881836.259999998,84686626.81000002,25019773.165714286,3993034.3514285716,8375650.147142857,6492713.081428572,10389123.180000002,74200879.37285714,6254999.838571428,138517885.43571427,86918179.27285716,21663426.610000003,29936279.555714283,91719095.18714286,46657785.59285714,6163094.502857143,15500332.105714288,9072910.538571429,20863369.015714288,76483090.14714286,10294084.47,57718175.51571429,86388656.32428572,1030174.4285714285,1797344.142857143,0.42,0.065,8.185714285714285,8.042857142857143,0.0,3.0,0.0,0.0,0.0,5.857142857142857,1.4285714285714286,432879.28571428574,2177738.1508,2260410.0,67005.0,2.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,17.0,0.0,0.4448750386065249,0.026625613192777373,166.95464584273242,0.4445144175248349,0.20698035286584093,-0.1656719625553993,0.40843880210096556,0.06227254612485206,0.0,0.0
2025-03-31,6368383.6,3772266.17,2596117.43,37700.0,27955.0,1038532.0,377023.3978,92388.85714285714,40562.07857142857,123380.57142857143,107305.42857142857,8908.42857142857,7166.714285714285,69903.57142857143,53477.0,1829.142857142857,5337.571428571428,65611.71428571429,41693.71428571428,2462.714285714286,6445.714285714285,277122.5714285714,260790.85714285713,9064.57142857143,7267.142857142857,222837.57142857142,54252.57142857143,2572.285714285714,6492.285714285715,1907.142857142857,5360.0,218358.14285714287,42400.28571428572,110315467.95857143,80756892.79571427,12257054.177142857,17301520.98285714,85326587.91714287,24846047.844285715,3984712.1142857145,8272342.061428571,6824087.741428571,10477433.242857143,74517788.05714285,6096272.54,138583799.86857143,87011751.72428572,21430696.585714284,30141351.560000002,92398105.36142859,46042862.308571436,6149492.684285715,15281203.901428571,9412017.572857143,20729333.985714287,76836595.10571429,10032324.421428572,58363634.54,86631966.45285714,1037160.0,1804183.7142857143,0.422,0.065,7.728571428571429,9.028571428571428,0.0,4.0,0.0,0.0,0.0,4.857142857142857,0.8571428571428571,428958.5714285714,2219094.0322000002,2064174.0,66160.0,2.0,2.0,1.0,0.0,0.0,0.0,13.142857142857142,0.0,17.0,0.0,0.4452202171499151,0.026917803206834262,168.9226419098143,0.4390364793527976,0.20398006070557173,-0.17192321128738008,0.4076572004864783,0.0592023693107934,0.0,0.0
2025-04-01,6261997.800000001,3705592.28,2556405.5200000005,37180.0,27540.0,1015835.0,364759.25450000004,89652.71428571429,39052.892857142855,124213.71428571429,108181.14285714286,8841.285714285714,7191.285714285715,71761.0,52452.71428571428,1889.5714285714287,5301.714285714285,67402.57142857143,40778.57142857143,2468.8571428571427,6372.428571428572,277794.71428571426,261481.7142857143,9011.714285714286,7301.285714285715,224503.2857142857,53259.142857142855,2583.4285714285716,6428.285714285715,1976.4285714285713,5324.857142857143,219943.42857142858,41506.0,110932700.78999999,81001943.34571429,12177790.768571427,17752966.67142857,86129262.93285714,24660558.82857143,3997104.2414285718,8180686.525714286,7178433.318571429,10574533.355714288,74953725.37142858,5905338.948571429,138920273.27714285,87268871.9142857,21254266.35142857,30397135.01142857,93272473.43571429,45504920.81142857,6170299.022857143,15083967.328571428,9778889.038571429,20618245.972857144,77323285.37714286,9802707.51,59322652.26571429,87310224.7557143,1045878.0,1813381.857142857,0.424,0.065,7.328571428571428,9.642857142857142,0.0,4.0,0.0,0.0,0.0,3.857142857142857,4.714285714285714,425037.85714285716,2191646.2655,1809362.0,59096.0,2.0,2.0,0.0,0.0,0.0,0.0,13.285714285714286,0.0,16.857142857142858,0.0,0.4471421085354396,0.027110702033302653,168.42382463690157,0.4356019019422565,0.2014649973464152,-0.17804991457172936,0.4082412037896277,0.058249661873084654,0.0,0.0
2025-04-02,6238214.6899999995,3691479.18,2546735.51,36751.0,27293.0,993937.0,350454.6241,86160.42857142857,37304.932857142856,124153.57142857143,108123.14285714286,8773.285714285714,7257.142857142857,72681.42857142857,51472.142857142855,1998.5714285714287,5258.571428571428,68208.0,39915.142857142855,2474.8571428571427,6298.428571428572,278286.14285714284,261948.2857142857,8973.57142857143,7364.285714285715,225926.57142857142,52327.42857142857,2609.714285714286,6363.857142857143,2082.5714285714284,5281.714285714285,221234.2857142857,40681.857142857145,111380349.76285715,81231523.84,12149893.801428571,17998932.115714286,86899186.53571428,24338284.512857143,4063924.5385714285,8085969.261428571,7470460.515714286,10528471.602857143,75364801.48,5723843.648571429,139347995.67857143,87482093.76285715,21138703.614285715,30727198.300000004,94190774.12714286,45014342.83571429,6241473.141428572,14897230.474285712,10205492.802857144,20521705.49857143,77743808.18571427,9595406.862857142,59802875.63714285,87770521.55428572,1050592.5714285714,1823010.2857142857,0.42600000000000005,0.065,7.542857142857143,9.885714285714286,0.0,4.0,0.0,0.0,0.0,2.857142857142857,8.571428571428571,421117.14285714284,2196280.8859,1809362.0,59096.0,2.0,2.0,0.0,0.0,0.0,0.0,13.428571428571429,0.0,16.714285714285715,0.0,0.4461363765866891,0.027459486868886055,169.74271965388695,0.43297060466936266,0.20070361098143208,-0.18230134045579094,0.40824749332248456,0.0561786731485511,0.0,0.0
2025-04-03,6254756.630000001,3711652.78,2543103.85,37241.0,27648.0,988124.0,345451.656,84353.0,36837.43,124327.85714285714,108239.85714285714,8734.142857142857,7353.857142857143,73614.85714285714,50713.0,2120.8571428571427,5233.0,69009.0,39230.857142857145,2485.0,6249.142857142857,278898.71428571426,262456.5714285714,8984.0,7458.142857142857,227250.7142857143,51616.0,2660.4285714285716,6323.571428571428,2202.0,5256.142857142857,222388.2857142857,40036.28571428572,112032163.03142858,81573547.80714285,12180981.704285715,18277633.514285713,87827054.92142858,24057630.424285714,4180881.5728571424,8000100.131428571,7780548.51,10497085.005714286,75865624.83714285,5560445.285714285,139999244.18142858,87817106.12714286,21078955.247142855,31103182.808571428,95252670.66571428,44599095.83,6352561.388571428,14726393.860000001,10650774.291428572,20452408.51857143,78249334.98857142,9420293.451428572,60306172.37428571,88273253.5257143,1056390.142857143,1835238.4285714286,0.428,0.065,8.014285714285714,9.714285714285714,0.0,4.0,0.0,0.0,0.0,1.8571428571428572,12.428571428571429,417196.4285714286,2197652.194,1549207.0,51287.0,2.0,1.0,0.0,0.0,0.0,0.0,13.571428571428571,0.0,16.571428571428573,0.0,0.44578139222072943,0.027980293971201994,167.9535090357402,0.436705629912392,0.1997659438343592,-0.18686353037914483,0.40658717843670916,0.055230231395909636,0.0,0.0
2025-04-04,5836133.92,3410677.18,2425456.7399999998,35097.0,26225.0,950955.0,344369.1855,83507.14285714286,37071.73142857143,125853.0,109589.28571428571,8785.714285714286,7478.0,75469.28571428571,50383.71428571428,2240.4285714285716,5237.571428571428,70697.71428571429,38891.57142857143,2531.1428571428573,6254.571428571428,279934.85714285716,263305.28571428574,9050.0,7579.571428571428,228597.7142857143,51305.142857142855,2720.4285714285716,6329.571428571428,2318.8571428571427,5260.714285714285,223558.42857142858,39714.857142857145,112668332.11142857,81950050.27,12220205.737142857,18498076.1,88662384.17999999,23853733.817142855,4281382.877142857,7938822.859999999,8016331.930000001,10481744.172857145,76364669.37428571,5433166.782857143,140787077.21,88248702.7757143,21079595.10857143,31458779.327142857,96292664.08285715,44342199.01285715,6464709.995714285,14614885.114285713,11038121.71714286,20420657.61285714,78789832.37285714,9306656.285714285,61258481.029999994,89377226.12714286,1070044.857142857,1850768.7142857143,0.43,0.065,8.485714285714286,10.242857142857144,0.0,3.0,0.0,0.0,0.0,2.4285714285714284,16.285714285714285,413275.71428571426,2081087.5545,1071853.0,26603.0,1.0,1.0,1.0,0.0,0.0,0.0,13.714285714285714,0.0,16.428571428571427,0.0,0.44957959606928954,0.02757754047247241,166.2858341168761,0.44393485587203835,0.19972532746474392,-0.1854671319392569,0.4155930575355954,0.059006388513442476,0.0,0.0
